"","silver_history.csv Date","silver_history.csv Price","silver_history.csv Open","silver_history.csv High","silver_history.csv Low","silver_history.csv Volume"
"1696",2015-08-21,1159.6,1154.1,1166.5,1150.5,"260"
"1697",2015-08-24,1153.4,1164,1169,1147.5,"300"
"1698",2015-08-25,1138.2,1151.5,1155.5,1134,"220"
"1699",2015-08-26,1124.6,1139.2,1143,1119.6,"120"
"1700",2015-08-27,1122.4,1127.2,1127.4,1118.4,"130"
"1701",2015-08-28,1133.1,1125.3,1139,1123.6,"280"
"1702",2015-08-31,1131.6,1131.1,1134,1124.8,"190"
"1703",2015-09-01,1138.7,1133.5,1144.7,1133.5,"380"
"1704",2015-09-02,1132.5,1137.3,1140.4,1130.8,"200"
"1705",2015-09-03,1123.7,1130.3,1132.9,1120.3,"120"
"1706",2015-09-04,1120.6,1123.4,1125.2,1116.2,"50"
"1707",2015-09-06,1119.9,1122.3,1123.1,1119.6,"-"
"1708",2015-09-07,1119.9,1119.5,1124,1115.2,"-"
"1709",2015-09-08,1120.4,1119.8,1122.5,1116.4,"140"
"1710",2015-09-09,1102.2,1123.5,1123.5,1102.1,"150"
"1711",2015-09-10,1109.5,1107.3,1113.5,1105.5,"60"
"1712",2015-09-11,1103.5,1110.8,1111.7,1098.2,"80"
"1713",2015-09-14,1107.7,1107.8,1108.6,1104.1,"20"
"1714",2015-09-15,1102.8,1104.5,1104.5,1103,"10"
"1715",2015-09-16,1119.2,1109.8,1119.9,1109.8,"30"
"1716",2015-09-17,1117.3,1118.6,1130.5,1117.1,"10"
"1717",2015-09-18,1138.1,1128.3,1141.2,1127.8,"60"
"1718",2015-09-21,1133.1,1137.6,1138.5,1130.8,"20"
"1719",2015-09-22,1125,1132.6,1135,1122.5,"40"
"1720",2015-09-23,1131.6,1128.6,1132.2,1128.3,"30"
"1721",2015-09-24,1153.8,1133,1155.9,1133,"40"
"1722",2015-09-25,1146,1149.8,1149.8,1143.4,"60"
"1723",2015-09-28,1132,1133.2,1133.2,1133.1,"10"
"1724",2015-09-29,1127.1,1132.2,1134.4,1124.3,"2420"
"1725",2015-09-30,1115.5,1124.3,1126,1112.1,"870"
"1726",2015-10-01,1114.2,1115.2,1119,1113.3,"1180"
"1727",2015-10-02,1137.1,1112.2,1141.2,1105.8,"320"
"1728",2015-10-05,1138.1,1137.1,1141.7,1132.5,"230"
"1729",2015-10-06,1146.8,1136.3,1150,1136.3,"150"
"1730",2015-10-07,1149,1147.6,1152.9,1143,"100"
"1731",2015-10-08,1144.7,1142.7,1146.7,1138.7,"140"
"1732",2015-10-09,1156.3,1151.6,1157.2,1151.6,"20"
"1733",2015-10-12,1164.9,1155.9,1166.8,1155.9,"40"
"1734",2015-10-13,1165.8,1163.5,1166.2,1154.9,"130"
"1735",2015-10-14,1180.1,1172.4,1189,1167.3,"140"
"1736",2015-10-15,1187.9,1184.2,1188.3,1177.8,"140"
"1737",2015-10-16,1183.6,1182.5,1184.1,1176.2,"240"
"1738",2015-10-19,1173.3,1176.5,1177.8,1169.3,"60"
"1739",2015-10-20,1178,1168.7,1179.1,1168.7,"20"
"1740",2015-10-21,1167.6,1175.9,1176.4,1164.9,"40"
"1741",2015-10-22,1166.6,1166.2,1168.6,1163.5,"50"
"1742",2015-10-23,1163.3,1166.2,1178.7,1163.3,"40"
"1743",2015-10-26,1167,1165.1,1170,1163.8,"180"
"1744",2015-10-27,1166.8,1164.5,1166.1,1162,"300"
"1745",2015-10-28,1177.1,1175.1,1182.7,1175.1,"90"
"1746",2015-10-29,1147.2,1158,1162,1144.9,"330"
"1747",2015-10-30,1141.5,1147.5,1147.6,1139.2,"250"
"1748",2015-11-02,1135.8,1137.9,1138.7,1132.6,"180"
"1749",2015-11-03,1114.2,1133.3,1134.7,1114.2,"190"
"1750",2015-11-04,1106.5,1119,1121.9,1106.7,"140"
"1751",2015-11-05,1104.4,1107.9,1110.7,1104.5,"80"
"1752",2015-11-06,1087.6,1105.2,1109.5,1084.8,"80"
"1753",2015-11-09,1087.9,1088.6,1088.6,1088.6,"10"
"1754",2015-11-10,1088.2,1090.1,1091.3,1085,"20"
"1755",2015-11-11,1084.7,1091.4,1091.4,1084.2,"20"
"1756",2015-11-12,1080.8,1086,1086.6,1086,"0"
"1757",2015-11-13,1080.8,1083.1,1085.9,1081.3,"20"
"1758",2015-11-16,1083.7,1092,1092.4,1085.4,"10"
"1759",2015-11-17,1068.7,1075.5,1075.8,1065.1,"10"
"1760",2015-11-18,1068.8,1064,1071.9,1064,"10"
"1761",2015-11-19,1078,1077.4,1082.4,1077.4,"10"
"1762",2015-11-20,1076.4,1082.9,1082.9,1082.9,"10"
"1763",2015-11-23,1066.8,1070,1071.5,1067.3,"60"
"1764",2015-11-24,1074.3,1073.2,1079.4,1073.2,"220"
"1765",2015-11-25,1070.5,1070.2,1072,1068.5,"60"
"1766",2015-11-26,1070.8,1070.1,1074.2,1069.2,"-"
"1767",2015-11-27,1056.2,1070.7,1074.2,1051.1,"52130"
"1768",2015-11-30,1065.8,1056.5,1068.4,1052.1,"4600"
"1769",2015-12-01,1063.8,1064.6,1074.6,1063.4,"3440"
"1770",2015-12-02,1054.2,1068.7,1069.5,1049.6,"500"
"1771",2015-12-03,1061.7,1054.4,1064.6,1046.2,"1160"
"1772",2015-12-04,1084.5,1063,1088.8,1058.7,"890"
"1773",2015-12-07,1076.4,1084.9,1086.5,1067.4,"660"
"1774",2015-12-08,1076.3,1071,1078.4,1069.6,"310"
"1775",2015-12-09,1077.6,1075.1,1086,1070.6,"390"
"1776",2015-12-10,1073.1,1073,1076.3,1071.7,"230"
"1777",2015-12-11,1076.9,1067.8,1079.4,1064.4,"410"
"1778",2015-12-14,1064.7,1074,1076.7,1060,"510"
"1779",2015-12-15,1062.9,1064.6,1066.2,1061.8,"220"
"1780",2015-12-16,1078,1064.8,1078.7,1064.3,"80"
"1781",2015-12-17,1050.8,1072.6,1072.6,1050.5,"60"
"1782",2015-12-18,1066.2,1053.7,1070.3,1052.7,"250"
"1783",2015-12-21,1081.9,1070.2,1081.5,1070.2,"30"
"1784",2015-12-22,1074.8,1078.6,1078.6,1073.8,"110"
"1785",2015-12-23,1069.4,1074.5,1074.8,1070,"200"
"1786",2015-12-24,1077.2,1074.3,1077.8,1073.5,"20"
"1787",2015-12-28,1070.5,1077.9,1098.8,1073.6,"360"
"1788",2015-12-29,1077.5,1079.1,1079.7,1079.1,"70"
"1789",2015-12-30,1060.1,1068.6,1070.2,1059.7,"70"
"1790",2015-12-31,1060.3,1061.9,1062,1058.5,"10"
"1791",2016-01-04,1075.1,1063.4,1082.5,1063.2,"140"
"1792",2016-01-05,1078.4,1075.6,1081.5,1075.3,"80"
"1793",2016-01-06,1091.9,1081.6,1093.7,1081.6,"50"
"1794",2016-01-07,1107.7,1091.6,1109.4,1091.6,"120"
"1795",2016-01-08,1097.8,1111.1,1111.1,1093,"100"
"1796",2016-01-11,1096.5,1105.7,1107.9,1096.5,"40"
"1797",2016-01-12,1085.6,1093.8,1098.5,1084,"90"
"1798",2016-01-13,1087.5,1081.5,1093.9,1081.5,"50"
"1799",2016-01-14,1073.9,1091.5,1091.5,1073.7,"60"
"1800",2016-01-15,1091.5,1085,1095.8,1081.8,"40"
"1801",2016-01-17,1090.3,1088.6,1090.8,1088.6,"-"
"1802",2016-01-18,1088.5,1090.2,1093.3,1087.4,"-"
"1803",2016-01-19,1089.9,1089.8,1094.4,1084.9,"20"
"1804",2016-01-20,1107.1,1099.8,1109.8,1099.8,"30"
"1805",2016-01-21,1099.1,1103.6,1103.6,1094.1,"20"
"1806",2016-01-22,1097.2,1098,1103.2,1098,"0"
"1807",2016-01-25,1106.2,1099.3,1109.3,1099.3,"10"
"1808",2016-01-26,1121.7,1115.1,1115.9,1114.3,"180"
"1809",2016-01-27,1116.1,1117.8,1117.8,1115.8,"10"
"1810",2016-01-28,1115.6,1125.4,1125.7,1109.8,"52860"
"1811",2016-01-29,1116.4,1114.4,1118.6,1108.8,"6960"
"1812",2016-02-01,1127.9,1116.7,1130,1115.3,"1680"
"1813",2016-02-02,1127.3,1128.3,1131.4,1123,"1230"
"1814",2016-02-03,1141.3,1128.5,1146,1125,"1630"
"1815",2016-02-04,1157.6,1142.5,1157.3,1141,"770"
"1816",2016-02-05,1157.8,1155.6,1174.8,1146,"880"
"1817",2016-02-08,1197.9,1173.5,1200.4,1165,"930"
"1818",2016-02-09,1198.7,1188.7,1199.2,1186.7,"700"
"1819",2016-02-10,1194.7,1189.8,1197.7,1182.1,"670"
"1820",2016-02-11,1247.9,1205.6,1260.8,1204.6,"1000"
"1821",2016-02-12,1239.1,1247.8,1247.8,1233.5,"250"
"1822",2016-02-14,1233.6,1235.7,1235.9,1231.4,"-"
"1823",2016-02-15,1208.1,1234,1235.1,1202.8,"-"
"1824",2016-02-16,1207.9,1233.1,1233.6,1193.6,"420"
"1825",2016-02-17,1211.1,1196.5,1212.9,1196.5,"50"
"1826",2016-02-18,1226.1,1209.6,1239.2,1201.6,"320"
"1827",2016-02-19,1230.4,1230.8,1232.8,1221.8,"80"
"1828",2016-02-22,1209.5,1226.1,1226.1,1203,"280"
"1829",2016-02-23,1222.3,1207.4,1226.1,1207.4,"350"
"1830",2016-02-24,1238.7,1230,1250.1,1230,"110"
"1831",2016-02-25,1238.2,1239.4,1241.5,1235,"50"
"1832",2016-02-26,1219.8,1232.4,1239.1,1212.2,"660"
"1833",2016-02-29,1233.9,1218.6,1241,1218.6,"580"
"1834",2016-03-01,1230.3,1240.5,1248.4,1229,"480"
"1835",2016-03-02,1241.1,1232.8,1242.6,1226,"270"
"1836",2016-03-03,1257.4,1238.4,1267.9,1238,"120"
"1837",2016-03-04,1269.9,1263,1279.9,1250.9,"270"
"1838",2016-03-07,1263.2,1259.8,1272.3,1259.7,"70"
"1839",2016-03-08,1262.1,1268.7,1276.3,1261,"40"
"1840",2016-03-09,1256.6,1254.5,1260,1244.8,"80"
"1841",2016-03-10,1272,1250,1273,1237.5,"120"
"1842",2016-03-11,1258.7,1270,1280.7,1249.4,"90"
"1843",2016-03-14,1244.4,1256,1258,1234.5,"60"
"1844",2016-03-15,1230.4,1228.3,1236,1228,"40"
"1845",2016-03-16,1229.3,1229.5,1263.8,1228.9,"50"
"1846",2016-03-17,1264.5,1261.5,1270.1,1255.9,"30"
"1847",2016-03-18,1253.8,1257.1,1264.4,1251.5,"540"
"1848",2016-03-21,1243.8,1256.2,1256.2,1243.4,"1060"
"1849",2016-03-22,1248.2,1244,1252.4,1243.8,"20"
"1850",2016-03-23,1223.7,1247.7,1247.7,1218.6,"30"
"1851",2016-03-24,1221.4,1214.2,1221.3,1214.2,"10"
"1852",2016-03-25,1216.7,1216.7,1216.7,1216.7,"-"
"1853",2016-03-28,1219.9,1211.5,1222.2,1210,"30"
"1854",2016-03-29,1235.6,1217.8,1217.8,1217.7,"40"
"1855",2016-03-30,1226.9,1241.4,1245,1223.4,"48250"
"1856",2016-03-31,1234.2,1225.6,1239.6,1224.5,"3380"
"1857",2016-04-01,1222.2,1232.3,1235.2,1209.2,"1600"
"1858",2016-04-04,1218,1221.7,1222.3,1215,"2040"
"1859",2016-04-05,1228.4,1215.4,1236.7,1215.4,"480"
"1860",2016-04-06,1222.5,1230.4,1230.4,1217.6,"250"
"1861",2016-04-07,1236.2,1224.8,1242.9,1224.6,"380"
"1862",2016-04-08,1242.5,1241,1242.8,1232,"410"
"1863",2016-04-11,1256.7,1241.5,1258.7,1241.5,"440"
"1864",2016-04-12,1259.4,1260,1261.7,1253.7,"190"
"1865",2016-04-13,1246.8,1256.5,1256.9,1241.3,"200"
"1866",2016-04-14,1225,1231.4,1243.7,1224.5,"260"
"1867",2016-04-15,1233.1,1225.7,1235,1225.7,"100"
"1868",2016-04-18,1233.6,1238.7,1241.1,1232.2,"300"
"1869",2016-04-19,1253,1231.6,1256.2,1228.8,"390"
"1870",2016-04-20,1253.2,1256.1,1256.1,1243,"180"
"1871",2016-04-21,1249,1247.7,1270.6,1247.6,"120"
"1872",2016-04-22,1228.7,1248.5,1248.5,1228,"190"
"1873",2016-04-25,1238.9,1231.6,1240.9,1231.6,"440"
"1874",2016-04-26,1242.2,1239.8,1244.2,1233,"100"
"1875",2016-04-27,1249.2,1248.6,1249.5,1248.6,"40"
"1876",2016-04-28,1265.5,1245.9,1270.1,1238.5,"890"
"1877",2016-04-29,1289.2,1267.3,1295.5,1267.2,"460"
"1878",2016-05-02,1294.7,1292.1,1304.4,1290.4,"190"
"1879",2016-05-03,1290.7,1292.7,1301.5,1284.5,"150"
"1880",2016-05-04,1273.3,1286.9,1290,1273,"110"
"1881",2016-05-05,1271.4,1282.9,1286,1270.8,"330"
"1882",2016-05-06,1292.9,1278.6,1295.6,1276.9,"310"
"1883",2016-05-09,1265.6,1286.5,1286.5,1262.3,"340"
"1884",2016-05-10,1263.9,1265.1,1267.4,1258.7,"20"
"1885",2016-05-11,1274.6,1266.9,1279.2,1266.9,"50"
"1886",2016-05-12,1270.3,1267,1281.2,1264,"100"
"1887",2016-05-13,1271.9,1271.4,1275.7,1264.6,"70"
"1888",2016-05-16,1273.4,1272.8,1287.8,1272.8,"40"
"1889",2016-05-17,1276.2,1272.5,1281.6,1270.8,"20"
"1890",2016-05-18,1273.7,1276.4,1276.4,1256.8,"20"
"1891",2016-05-19,1254.2,1248,1255.5,1247.5,"70"
"1892",2016-05-20,1252.4,1256.6,1256.6,1255.4,"40"
"1893",2016-05-23,1251.1,1251.6,1251.6,1247.5,"60"
"1894",2016-05-24,1228.9,1240,1240,1228.2,"20"
"1895",2016-05-25,1223.5,1219.3,1219.3,1218.6,"10"
"1896",2016-05-26,1220.1,1232.6,1232.6,1230.6,"0"
"1897",2016-05-27,1213.8,1220.3,1223.2,1206.4,"63740"
"1898",2016-05-30,1212.15,1208.25,1213.15,1201.8,"-"
"1899",2016-05-31,1214.8,1212.5,1217.6,1199,"6430"
"1900",2016-06-01,1211.9,1215.7,1219.8,1205.4,"2720"
"1901",2016-06-02,1209.8,1212.4,1217,1209.6,"1630"
"1902",2016-06-03,1240.1,1209.1,1244.5,1206.4,"1620"
"1903",2016-06-06,1244.6,1244.4,1247.3,1240,"1140"
"1904",2016-06-07,1244.4,1244,1244.9,1236.5,"280"
"1905",2016-06-08,1259.8,1247.6,1264,1247.3,"410"
"1906",2016-06-09,1270.2,1262.5,1271.4,1258.1,"380"
"1907",2016-06-10,1273.4,1267.6,1278,1265.3,"400"
"1908",2016-06-13,1284.4,1276.2,1287.3,1273,"330"
"1909",2016-06-14,1285.6,1281.8,1289.7,1277.8,"550"
"1910",2016-06-15,1285.8,1284.6,1296.2,1278.8,"160"
"1911",2016-06-16,1296.1,1296.3,1316.4,1281.1,"250"
"1912",2016-06-17,1292.5,1280.3,1300.1,1280.3,"130"
"1913",2016-06-20,1290,1288.9,1291.2,1280.3,"150"
"1914",2016-06-21,1270.5,1293.9,1293.9,1266.3,"130"
"1915",2016-06-22,1268,1267,1269.2,1264.9,"50"
"1916",2016-06-23,1261.2,1263.4,1270.5,1255.2,"220"
"1917",2016-06-24,1320,1253.7,1355.6,1253.7,"690"
"1918",2016-06-27,1322.5,1330,1331.7,1320,"90"
"1919",2016-06-28,1315.3,1314.8,1315.6,1314.1,"20"
"1920",2016-06-29,1323.9,1311.6,1327.4,1311.6,"410"
"1921",2016-06-30,1318.4,1315.8,1323.5,1314.5,"560"
"1922",2016-07-01,1336.7,1324.5,1344.2,1321.9,"140"
"1923",2016-07-03,1345.5,1344.5,1347.55,1338.85,"-"
"1924",2016-07-04,1352,1345,1360.15,1343,"-"
"1925",2016-07-05,1356.4,1342.2,1356.8,1339.7,"90"
"1926",2016-07-06,1364.9,1359,1374.9,1359,"130"
"1927",2016-07-07,1360.1,1366.8,1368.6,1350.5,"210"
"1928",2016-07-08,1356.6,1361.3,1365.8,1335,"250"
"1929",2016-07-11,1355,1371.7,1371.8,1353,"30"
"1930",2016-07-12,1334.1,1353.6,1356,1330.3,"250"
"1931",2016-07-13,1342.4,1341.5,1341.5,1336.7,"10"
"1932",2016-07-14,1331.3,1341.4,1341.4,1322.7,"20"
"1933",2016-07-15,1326.5,1333.7,1333.7,1322.9,"50"
"1934",2016-07-18,1328.4,1327.5,1335,1326.2,"50"
"1935",2016-07-19,1331.5,1328.5,1333.2,1326.4,"320"
"1936",2016-07-20,1318.8,1331,1337.5,1315.5,"750"
"1937",2016-07-21,1330.5,1312.8,1329.5,1312.8,"320"
"1938",2016-07-22,1323.1,1330.7,1330.7,1320.4,"60"
"1939",2016-07-25,1319.3,1315.7,1318.1,1313.8,"550"
"1940",2016-07-26,1320.7,1315.2,1320.3,1315.2,"60"
"1941",2016-07-27,1326.6,1326,1326.3,1326,"0"
"1942",2016-07-28,1332.3,1339.5,1344.3,1330.1,"56910"
"1943",2016-07-29,1349,1333.2,1353.3,1325.8,"6080"
"1944",2016-08-01,1351.4,1348.8,1353.5,1345.6,"1260"
"1945",2016-08-02,1364.4,1352.1,1366,1346.6,"2940"
"1946",2016-08-03,1356.1,1362.4,1364.7,1353.3,"720"
"1947",2016-08-04,1358.8,1354.4,1361.6,1347,"380"
"1948",2016-08-05,1336.4,1357.6,1360.8,1333.7,"1110"
"1949",2016-08-08,1333.4,1330,1335.4,1327.8,"590"
"1950",2016-08-09,1339,1331.8,1339.4,1328.5,"620"
"1951",2016-08-10,1344.3,1344.8,1354.2,1344.7,"110"
"1952",2016-08-11,1342.5,1341.6,1350.4,1334.8,"670"
"1953",2016-08-12,1335.8,1336.8,1351.8,1333.2,"110"
"1954",2016-08-15,1340.3,1336.5,1340.6,1333.6,"60"
"1955",2016-08-16,1350.5,1342.2,1355,1341,"340"
"1956",2016-08-17,1342.7,1345.5,1347.3,1338.6,"140"
"1957",2016-08-18,1351.2,1351.3,1354.4,1348.2,"140"
"1958",2016-08-19,1340.4,1350.1,1350.1,1338.6,"200"
"1959",2016-08-22,1337.7,1334.4,1337.7,1333.3,"120"
"1960",2016-08-23,1340.6,1337,1341.2,1334.3,"550"
"1961",2016-08-24,1324.4,1337.2,1337.2,1322.9,"260"
"1962",2016-08-25,1320.1,1321.4,1324,1317,"60"
"1963",2016-08-26,1321.5,1323.8,1340.5,1320.1,"140"
"1964",2016-08-29,1322.9,1315,1323,1315,"40"
"1965",2016-08-30,1311.7,1322,1322.1,1308,"710"
"1966",2016-08-31,1306.9,1310.3,1313.7,1306.3,"210"
"1967",2016-09-01,1312.2,1305.3,1313.1,1301.5,"230"
"1968",2016-09-02,1322.1,1309.6,1326.7,1309.2,"60"
"1969",2016-09-04,1326.25,1328.2,1328.75,1326.15,"-"
"1970",2016-09-05,1331.1,1326.35,1332.15,1325.55,"-"
"1971",2016-09-06,1349.4,1323.3,1347.2,1323.2,"50"
"1972",2016-09-07,1344.3,1348.4,1350.5,1343.9,"10"
"1973",2016-09-08,1336.8,1344.8,1345.4,1335.7,"30"
"1974",2016-09-09,1330.1,1338.5,1338.5,1328,"40"
"1975",2016-09-12,1321,1327,1329.3,1319.9,"180"
"1976",2016-09-13,1319,1324.6,1324.6,1315,"80"
"1977",2016-09-14,1321.5,1319.2,1322.3,1319.2,"70"
"1978",2016-09-15,1313.5,1320.7,1320.7,1310.8,"40"
"1979",2016-09-16,1305.8,1312.2,1312.6,1311.9,"0"
"1980",2016-09-18,1314.15,1313.25,1315.75,1312.9,"-"
"1981",2016-09-19,1317.15,1314.15,1321.55,1312.65,"-"
"1982",2016-09-20,1319.25,1317.05,1321.05,1315.25,"-"
"1983",2016-09-21,1326.9,1326.3,1326.3,1324,"80"
"1984",2016-09-22,1340.4,1338.6,1338.6,1338.2,"20"
"1985",2016-09-23,1341.55,1340.95,1344.45,1337.45,"-"
"1986",2016-09-26,1339.7,1335.2,1341.8,1335.2,"20"
"1987",2016-09-27,1325.9,1328,1328.7,1327.9,"50"
"1988",2016-09-28,1326.95,1330.1,1330.65,1321,"-"
"1989",2016-09-29,1321.7,1321.2,1325,1314.7,"6110"
"1990",2016-09-30,1313.3,1320.6,1327.7,1312.9,"870"
"1991",2016-10-03,1309,1313.5,1316.8,1308.2,"300"
"1992",2016-10-04,1266.3,1307.6,1310.2,1266.3,"1890"
"1993",2016-10-05,1265.2,1272.1,1274,1261.3,"250"
"1994",2016-10-06,1249.8,1265.3,1265.3,1249.9,"110"
"1995",2016-10-07,1248.9,1253.9,1263.6,1249.5,"170"
"1996",2016-10-10,1257.5,1258.8,1260.4,1256.9,"30"
"1997",2016-10-11,1253,1258.9,1258.9,1253.8,"30"
"1998",2016-10-12,1251.1,1251.7,1254,1251.7,"130"
"1999",2016-10-13,1255,1258.7,1259,1255.2,"320"
"2000",2016-10-14,1253.1,1253.9,1253.9,1250.6,"310"
"2001",2016-10-17,1254.4,1249.9,1255,1249.9,"40"
"2002",2016-10-18,1260.8,1260.9,1261.7,1260.9,"10"
"2003",2016-10-19,1267.9,1262.9,1271.5,1262.9,"220"
"2004",2016-10-20,1265.6,1270,1270.5,1265.5,"420"
"2005",2016-10-21,1267.05,1265.55,1268.6,1261.5,"-"
"2006",2016-10-24,1262,1269.2,1269.2,1261.8,"40"
"2007",2016-10-25,1271.9,1264.1,1274.1,1264.1,"60"
"2008",2016-10-26,1264.8,1274,1274,1270,"280"
"2009",2016-10-27,1267.9,1269.4,1269.4,1269.4,"70"
"2010",2016-10-28,1275.5,1270.3,1281.5,1262,"560"
"2011",2016-10-31,1271.5,1276.6,1276.6,1272.2,"60"
"2012",2016-11-01,1286.4,1279.3,1290.7,1279,"50"
"2013",2016-11-02,1306.8,1288.3,1307,1288.3,"30"
"2014",2016-11-03,1302.1,1296.4,1303.1,1287.3,"70"
"2015",2016-11-04,1303.3,1300,1300,1296.7,"10"
"2016",2016-11-07,1278.3,1292,1294.5,1280.2,"30"
"2017",2016-11-08,1273.4,1284.1,1289.4,1273.2,"50"
"2018",2016-11-09,1272.6,1272.2,1318.6,1270,"110"
"2019",2016-11-10,1265.5,1274.4,1287.5,1253.3,"60"
"2020",2016-11-11,1223.5,1253.7,1258.7,1219.1,"600"
"2021",2016-11-14,1221.2,1227.8,1229.5,1210.4,"220"
"2022",2016-11-15,1224,1224.3,1226,1222.5,"20"
"2023",2016-11-16,1223.4,1229.3,1229.3,1223,"70"
"2024",2016-11-17,1216.5,1224.6,1225,1211,"1140"
"2025",2016-11-18,1208.5,1211.9,1211.9,1207.2,"610"
"2026",2016-11-20,1205.95,1207.5,1207.85,1205,"-"
"2027",2016-11-21,1215.85,1205.95,1217.35,1205.95,"-"
"2028",2016-11-22,1211,1210.4,1211.1,1207.6,"20"
"2029",2016-11-23,1189.1,1212.8,1213.8,1186.8,"310"
"2030",2016-11-24,1185.55,1189.2,1190.3,1179.75,"-"
"2031",2016-11-25,1178.2,1177,1189.3,1177,"10"
"2032",2016-11-28,1190.6,1188,1190.2,1188,"20"
"2033",2016-11-29,1187.9,1193.2,1194.8,1179.4,"42120"
"2034",2016-11-30,1170.8,1187.1,1193.3,1167.9,"7160"
"2035",2016-12-01,1166.9,1172.7,1174.6,1160,"1590"
"2036",2016-12-02,1175.1,1172.3,1177.3,1166.4,"1520"
"2037",2016-12-05,1174,1181.8,1186.7,1157,"360"
"2038",2016-12-06,1167.6,1170.9,1174.5,1167.1,"650"
"2039",2016-12-07,1175,1167.7,1178.5,1166.4,"180"
"2040",2016-12-08,1169.8,1173.8,1177.8,1169.1,"320"
"2041",2016-12-09,1159.4,1166.6,1168.8,1156,"370"
"2042",2016-12-12,1163.5,1158.3,1163.9,1153,"330"
"2043",2016-12-13,1156.7,1163.5,1164,1155.4,"640"
"2044",2016-12-14,1161.3,1159.8,1164,1142,"490"
"2045",2016-12-15,1127.8,1139.8,1143.3,1123.9,"240"
"2046",2016-12-16,1135.3,1126.9,1140.9,1126.9,"150"
"2047",2016-12-19,1140.5,1139.4,1140.7,1137.9,"250"
"2048",2016-12-20,1131.5,1133.5,1133.5,1126.5,"50"
"2049",2016-12-21,1131.1,1136.1,1136.1,1130,"50"
"2050",2016-12-22,1128.8,1131.2,1132.8,1128.3,"100"
"2051",2016-12-23,1131.9,1130.9,1132.8,1130.3,"70"
"2052",2016-12-25,1135,1135,1135,1135,"-"
"2053",2016-12-26,1134.55,1135,1136.05,1134,"-"
"2054",2016-12-27,1137.3,1134.3,1142.2,1134.3,"80"
"2055",2016-12-28,1139.4,1141.2,1141.2,1138,"210"
"2056",2016-12-29,1156.4,1143.8,1158.8,1143.6,"950"
"2057",2016-12-30,1150,1162,1162,1151,"20"
"2058",2017-01-02,1151.05,1151,1153.25,1150,"-"
"2059",2017-01-03,1160.4,1155.2,1160.8,1146.5,"50"
"2060",2017-01-04,1163.8,1156.3,1165,1156.3,"40"
"2061",2017-01-05,1179.7,1172,1183.3,1171.5,"500"
"2062",2017-01-06,1171.9,1176.5,1176.5,1172,"20"
"2063",2017-01-09,1183.5,1173.9,1183.6,1173,"60"
"2064",2017-01-10,1184.2,1184.3,1188.9,1182.3,"10"
"2065",2017-01-11,1195.6,1187.5,1197,1176.5,"20"
"2066",2017-01-12,1198.9,1192.7,1204.3,1192.3,"110"
"2067",2017-01-13,1195.3,1195.7,1196,1187.7,"70"
"2068",2017-01-15,1203.35,1197.3,1205.05,1197.3,"-"
"2069",2017-01-16,1202.85,1203.25,1208.45,1200,"-"
"2070",2017-01-17,1212,1205.5,1214.6,1200.8,"80"
"2071",2017-01-18,1211.3,1213.6,1214.7,1203.1,"110"
"2072",2017-01-19,1200.9,1200.5,1204,1195.8,"30"
"2073",2017-01-20,1204.3,1202.8,1212.1,1202.8,"40"
"2074",2017-01-23,1215,1212,1213.6,1210,"20"
"2075",2017-01-24,1210.3,1219,1219,1207.7,"20"
"2076",2017-01-25,1197.3,1202,1202.8,1194.9,"400"
"2077",2017-01-26,1189.5,1199.7,1199.7,1185.6,"20"
"2078",2017-01-27,1188.1,1187.9,1188.3,1187.9,"20"
"2079",2017-01-30,1193.2,1191.7,1198.5,1187.1,"50500"
"2080",2017-01-31,1208.6,1194.9,1214.7,1193.5,"3210"
"2081",2017-02-01,1205.6,1211.9,1211.9,1197.9,"1150"
"2082",2017-02-02,1216.7,1209.7,1224.2,1208.9,"1510"
"2083",2017-02-03,1218.5,1214.9,1220.6,1206.2,"870"
"2084",2017-02-06,1230,1221.9,1235.4,1218.5,"910"
"2085",2017-02-07,1234.2,1234.2,1236.2,1228.5,"1180"
"2086",2017-02-08,1237.6,1232.1,1243.9,1231,"290"
"2087",2017-02-09,1235.1,1239.4,1243.5,1226.9,"890"
"2088",2017-02-10,1234.4,1227.6,1234.3,1221.5,"390"
"2089",2017-02-13,1224.4,1230.5,1231.1,1219,"400"
"2090",2017-02-14,1223.9,1225.9,1233.5,1222.1,"160"
"2091",2017-02-15,1231.7,1225.5,1231.5,1217.3,"180"
"2092",2017-02-16,1240,1234.5,1240.7,1233.2,"90"
"2093",2017-02-17,1237.6,1240.7,1241.2,1234.8,"300"
"2094",2017-02-19,1237.3,1236,1239.25,1236,"-"
"2095",2017-02-20,1238.2,1237.25,1240.15,1233.5,"-"
"2096",2017-02-21,1237.5,1237.3,1237.3,1228.1,"120"
"2097",2017-02-22,1232,1236.1,1238.6,1231.8,"40"
"2098",2017-02-23,1250.2,1236.1,1250.3,1236.1,"110"
"2099",2017-02-24,1256.9,1250,1258.8,1250,"90"
"2100",2017-02-27,1257.4,1254.7,1263.1,1250.4,"540"
"2101",2017-02-28,1252.6,1253.6,1257.3,1247.2,"720"
"2102",2017-03-01,1248.9,1247.8,1248.3,1236.9,"140"
"2103",2017-03-02,1231.9,1247.2,1247.6,1230.7,"80"
"2104",2017-03-03,1225.5,1231.7,1235.2,1222.9,"120"
"2105",2017-03-06,1224.5,1235.2,1235.2,1225.7,"30"
